colour	fill	y	x	density	scaled	count	n	showSelectedlegendcolourfill	group	ymin	ymax
#619CFF	#619CFF	0.0504355056801875	29.4520547945205	0.0504355056801875	0.834678569804945	32.7326431864417	649	PH	5	0	0.0504355056801875
#F564E3	#F564E3	0.0580606384112409	29.4520547945205	0.0580606384112409	0.943129410764387	508.204768013591	8753	US	6	0	0.0580606384112409
#F8766D	#F8766D	0.0607155163814759	29.5499021526419	0.0607155163814759	0.989706330082334	59.1369129555575	974	AU	1	0	0.0607155163814759
#B79F00	#B79F00	0.0614975032079973	29.5499021526419	0.0614975032079973	0.972834676131568	56.8236929641895	924	CA	2	0	0.0614975032079973
#00BA38	#00BA38	0.0620027524196653	29.5499021526419	0.0620027524196653	0.920885461359216	94.9262139545075	1531	GB	3	0	0.0620027524196653
#00BFC4	#00BFC4	0.0463127143751911	29.5499021526419	0.0463127143751911	0.830567176295553	67.8018138452798	1464	IN	4	0	0.0463127143751911
#619CFF	#619CFF	0.0509930888796778	29.5499021526419	0.0509930888796778	0.843906250606819	33.0945146829109	649	PH	5	0	0.0509930888796778
#F564E3	#F564E3	0.0579869232781899	29.5499021526419	0.0579869232781899	0.941931991791719	507.559539453996	8753	US	6	0	0.0579869232781899
#F8766D	#F8766D	0.0605996322957184	29.6477495107632	0.0605996322957184	0.987817336624558	59.0240418560297	974	AU	1	0	0.0605996322957184
#B79F00	#B79F00	0.0613221883823308	29.6477495107632	0.0613221883823308	0.9700613547323	56.6617020652736	924	CA	2	0	0.0613221883823308
#00BA38	#00BA38	0.0624274415287051	29.6477495107632	0.0624274415287051	0.927193084986394	95.5764129804475	1531	GB	3	0	0.0624274415287051
#00BFC4	#00BFC4	0.0466329324149419	29.6477495107632	0.0466329324149419	0.836309931749705	68.2706130554749	1464	IN	4	0	0.0466329324149419
#619CFF	#619CFF	0.0515469584359807	29.6477495107632	0.0515469584359807	0.853072472752878	33.4539760249515	649	PH	5	0	0.0515469584359807
#F564E3	#F564E3	0.0579239388625591	29.6477495107632	0.0579239388625591	0.940908881188276	507.008236863979	8753	US	6	0	0.0579239388625591
#F8766D	#F8766D	0.0604733177809612	29.7455968688845	0.0604733177809612	0.985758319716081	58.9010115186562	974	AU	1	0	0.0604733177809612
#B79F00	#B79F00	0.0611454968583046	29.7455968688845	0.0611454968583046	0.967266255214685	56.4984390970734	924	CA	2	0	0.0611454968583046
#00BA38	#00BA38	0.0628390409306695	29.7455968688845	0.0628390409306695	0.933306295938832	96.206571664855	1531	GB	3	0	0.0628390409306695
#00BFC4	#00BFC4	0.046955876865368	29.7455968688845	0.046955876865368	0.84210158235601	68.7434037308988	1464	IN	4	0	0.046955876865368
#619CFF	#619CFF	0.0520948312990965	29.7455968688845	0.0520948312990965	0.862139453080588	33.8095455131136	649	PH	5	0	0.0520948312990965
#F564E3	#F564E3	0.0578664392278315	29.7455968688845	0.0578664392278315	0.93997486464792	506.504942561209	8753	US	6	0	0.0578664392278315
#F8766D	#F8766D	0.0603361236648753	29.8434442270059	0.0603361236648753	0.983521957526765	58.7673844495885	974	AU	1	0	0.0603361236648753
#B79F00	#B79F00	0.0609676787301515	29.8434442270059	0.0609676787301515	0.964453333842461	56.33413514666	924	CA	2	0	0.0609676787301515
#00BA38	#00BA38	0.0632372149383375	29.8434442270059	0.0632372149383375	0.939220108478487	96.8161760705947	1531	GB	3	0	0.0632372149383375
#00BFC4	#00BFC4	0.0472822751792208	29.8434442270059	0.0472822751792208	0.847955174172897	69.2212508623793	1464	IN	4	0	0.0472822751792208
#619CFF	#619CFF	0.0526363496766312	29.8434442270059	0.0526363496766312	0.871101270331909	34.1609909401336	649	PH	5	0	0.0526363496766312
#F564E3	#F564E3	0.0578085363838574	29.8434442270059	0.0578085363838574	0.939034298429338	505.998118967904	8753	US	6	0	0.0578085363838574
#F8766D	#F8766D	0.0601875658251284	29.9412915851272	0.0601875658251284	0.981100358516439	58.6226891136751	974	AU	1	0	0.0601875658251284
#B79F00	#B79F00	0.0607888719845642	29.9412915851272	0.0607888719845642	0.961624773439851	56.1689177137374	924	CA	2	0	0.0607888719845642
#00BA38	#00BA38	0.0636188456875462	29.9412915851272	0.0636188456875462	0.944888215051808	97.4004527476332	1531	GB	3	0	0.0636188456875462
#00BFC4	#00BFC4	0.047612174596665	29.9412915851272	0.047612174596665	0.853871554400329	69.7042236095175	1464	IN	4	0	0.047612174596665
#619CFF	#619CFF	0.053170354065514	29.9412915851272	0.053170354065514	0.879938735398853	34.5075597885186	649	PH	5	0	0.053170354065514
#F564E3	#F564E3	0.0577442476873734	29.9412915851272	0.0577442476873734	0.937990001258433	505.435400007579	8753	US	6	0	0.0577442476873734
#F8766D	#F8766D	0.0600246136997208	30.0391389432485	0.0600246136997208	0.97844412235758	58.4639737435281	974	AU	1	0	0.0600246136997208
#B79F00	#B79F00	0.0606088715359581	30.0391389432485	0.0606088715359581	0.958777329739071	56.0025972992252	924	CA	2	0	0.0606088715359581
#00BA38	#00BA38	0.0639863599467544	30.0391389432485	0.0639863599467544	0.950346658829535	97.963117078481	1531	GB	3	0	0.0639863599467544
#00BFC4	#00BFC4	0.0479450596091799	30.0391389432485	0.0479450596091799	0.85984147796464	70.1915672678394	1464	IN	4	0	0.0479450596091799
#619CFF	#619CFF	0.0536956489838052	30.0391389432485	0.0536956489838052	0.888632063743873	34.8484761904895	649	PH	5	0	0.0536956489838052
#F564E3	#F564E3	0.0576697862887118	30.0391389432485	0.0576697862887118	0.936780460044867	504.783639385095	8753	US	6	0	0.0576697862887118
#F8766D	#F8766D	0.059847921390934	30.1369863013699	0.059847921390934	0.975563911385076	58.2918754347697	974	AU	1	0	0.059847921390934
#B79F00	#B79F00	0.0604275810123695	30.1369863013699	0.0604275810123695	0.95590947822314	55.8350848554294	924	CA	2	0	0.0604275810123695
#00BA38	#00BA38	0.0643400151773968	30.1369863013699	0.0643400151773968	0.955599263714362	98.5045632365945	1531	GB	3	0	0.0643400151773968
#00BFC4	#00BFC4	0.0482807300731192	30.1369863013699	0.0482807300731192	0.865861355511468	70.6829888270465	1464	IN	4	0	0.0482807300731192
#619CFF	#619CFF	0.054210901321902	30.1369863013699	0.054210901321902	0.897159193170876	35.1828749579144	649	PH	5	0	0.054210901321902
#F564E3	#F564E3	0.0575822460404279	30.1369863013699	0.0575822460404279	0.935358467709932	504.017399591865	8753	US	6	0	0.0575822460404279
#F8766D	#F8766D	0.0596579136323442	30.2348336594912	0.0596579136323442	0.972466649059914	58.1068078779033	974	AU	1	0	0.0596579136323442
#B79F00	#B79F00	0.060244819641805	30.2348336594912	0.060244819641805	0.953018359243219	55.6662133490278	924	CA	2	0	0.060244819641805
#00BA38	#00BA38	0.0646796520844016	30.2348336594912	0.0646796520844016	0.960643663803003	99.0245473412189	1531	GB	3	0	0.0646796520844016
#00BFC4	#00BFC4	0.0486188993029334	30.2348336594912	0.0486188993029334	0.871926045653389	71.1780685794945	1464	IN	4	0	0.0486188993029334
#619CFF	#619CFF	0.0547108063126718	30.2348336594912	0.0547108063126718	0.905432332839188	35.507313296924	649	PH	5	0	0.0547108063126718
#F564E3	#F564E3	0.0574796723678181	30.2348336594912	0.0574796723678181	0.933692274397982	503.119572235512	8753	US	6	0	0.0574796723678181
#F8766D	#F8766D	0.0594541262430973	30.3326810176125	0.0594541262430973	0.969144768902272	57.9083189607767	974	AU	1	0	0.0594541262430973
#B79F00	#B79F00	0.0600602885676801	30.3326810176125	0.0600602885676801	0.950099245159426	55.4957066365364	924	CA	2	0	0.0600602885676801
#00BA38	#00BA38	0.0650050172837665	30.3326810176125	0.0650050172837665	0.965476095752143	99.5226814614466	1531	GB	3	0	0.0650050172837665
#00BFC4	#00BFC4	0.0489592329781129	30.3326810176125	0.0489592329781129	0.87802955272279	71.6763170799573	1464	IN	4	0	0.0489592329781129
#619CFF	#619CFF	0.0551970039651228	30.3326810176125	0.0551970039651228	0.913478623953301	35.8228555733647	649	PH	5	0	0.0551970039651228
#F564E3	#F564E3	0.0573610510503618	30.3326810176125	0.0573610510503618	0.931765405243629	502.081279843817	8753	US	6	0	0.0573610510503618
#F8766D	#F8766D	0.0592361463011595	30.4305283757339	0.0592361463011595	0.96559153998775	57.6960064973294	974	AU	1	0	0.0592361463011595
#B79F00	#B79F00	0.0598736579515066	30.4305283757339	0.0598736579515066	0.947146918226294	55.3232599471921	924	CA	2	0	0.0598736579515066
#00BA38	#00BA38	0.0653157359660271	30.4305283757339	0.0653157359660271	0.970090992767193	99.9983917639874	1531	GB	3	0	0.0653157359660271
#00BFC4	#00BFC4	0.0493013139490947	30.4305283757339	0.0493013139490947	0.884164395604834	72.1771236214746	1464	IN	4	0	0.0493013139490947
#619CFF	#619CFF	0.0556681505230913	30.4305283757339	0.0556681505230913	0.921275828122669	36.1286296894863	649	PH	5	0	0.0556681505230913
#F564E3	#F564E3	0.0572262428588297	30.4305283757339	0.0572262428588297	0.929575598625497	500.901303743336	8753	US	6	0	0.0572262428588297
#F8766D	#F8766D	0.0590033130998076	30.5283757338552	0.0590033130998076	0.961796192324337	57.4692269592126	974	AU	1	0	0.0590033130998076
#B79F00	#B79F00	0.0596845183234813	30.5283757338552	0.0596845183234813	0.944154901003231	55.1484949308967	924	CA	2	0	0.0596845183234813
#00BA38	#00BA38	0.065608575183774	30.5283757338552	0.065608575183774	0.974440338040024	100.446728606358	1531	GB	3	0	0.065608575183774
#00BFC4	#00BFC4	0.0496439075827058	30.5283757338552	0.0496439075827058	0.890308432522645	72.6786807010813	1464	IN	4	0	0.0496439075827058
#619CFF	#619CFF	0.056122902182671	30.5283757338552	0.056122902182671	0.928801706166626	36.4237635165535	649	PH	5	0	0.056122902182671
#F564E3	#F564E3	0.0570758695946151	30.5283757338552	0.0570758695946151	0.927132955004032	499.585086561666	8753	US	6	0	0.0570758695946151
#F8766D	#F8766D	0.0587518812659734	30.6262230919765	0.0587518812659734	0.95769767365299	57.2243323530581	974	AU	1	0	0.0587518812659734
#B79F00	#B79F00	0.0594916792258347	30.6262230919765	0.0594916792258347	0.94110436152897	54.9703116046713	924	CA	2	0	0.0594916792258347
#00BA38	#00BA38	0.0658837274713766	30.6262230919765	0.0658837274713766	0.978526991155001	100.867986758678	1531	GB	3	0	0.0658837274713766
#00BFC4	#00BFC4	0.0499862769308096	30.6262230919765	0.0499862769308096	0.896448447128592	73.1799094267053	1464	IN	4	0	0.0499862769308096
#619CFF	#619CFF	0.0565599177453224	30.6262230919765	0.0565599177453224	0.936034062021832	36.7073866167143	649	PH	5	0	0.0565599177453224
#F564E3	#F564E3	0.0569102140706005	30.6262230919765	0.0569102140706005	0.924442068354678	498.135103759966	8753	US	6	0	0.0569102140706005
#F8766D	#F8766D	0.0584855813259426	30.7240704500978	0.0584855813259426	0.953356794219584	56.9649562114681	974	AU	1	0	0.0584855813259426
#B79F00	#B79F00	0.059295455752703	30.7240704500978	0.059295455752703	0.938000284306716	54.7890011154976	924	CA	2	0	0.059295455752703
#00BA38	#00BA38	0.0661411499145798	30.7240704500978	0.0661411499145798	0.982350314735361	101.262100519222	1531	GB	3	0	0.0661411499145798
#00BFC4	#00BFC4	0.0503276328444074	30.7240704500978	0.0503276328444074	0.902570286910468	73.6796544842125	1464	IN	4	0	0.0503276328444074
#619CFF	#619CFF	0.0569727271962113	30.7240704500978	0.0569727271962113	0.942865820669297	36.9752999503411	649	PH	5	0	0.0569727271962113
#F564E3	#F564E3	0.0567313203797269	30.7240704500978	0.0567313203797269	0.921536142655617	496.56924728375	8753	US	6	0	0.0567313203797269
#F8766D	#F8766D	0.0582046002913729	30.8219178082192	0.0582046002913729	0.948776602447855	56.6912806837972	974	AU	1	0	0.0582046002913729
#B79F00	#B79F00	0.0590955780847372	30.8219178082192	0.0590955780847372	0.934838401039296	54.6043141502972	924	CA	2	0	0.0590955780847372
#00BA38	#00BA38	0.0663794731385038	30.8219178082192	0.0663794731385038	0.985889970370814	101.626973375049	1531	GB	3	0	0.0663794731385038
#00BFC4	#00BFC4	0.050667137625993	30.8219178082192	0.050667137625993	0.90865892869242	74.1766894844538	1464	IN	4	0	0.050667137625993
#619CFF	#619CFF	0.057362753063733	30.8219178082192	0.057362753063733	0.949320524134635	37.2284267383627	649	PH	5	0	0.057362753063733
#F564E3	#F564E3	0.0565421481483013	30.8219178082192	0.0565421481483013	0.918463253689193	494.913422742081	8753	US	6	0	0.0565421481483013
#F8766D	#F8766D	0.0579092786901982	30.9197651663405	0.0579092786901982	0.943962649186613	56.4036374442531	974	AU	1	0	0.0579092786901982
#B79F00	#B79F00	0.0588918213029642	30.9197651663405	0.0588918213029642	0.931615153712728	54.4160428839389	924	CA	2	0	0.0588918213029642
#00BA38	#00BA38	0.0665971437322804	30.9197651663405	0.0665971437322804	0.989122886287476	101.960227054121	1531	GB	3	0	0.0665971437322804
#00BFC4	#00BFC4	0.0510030887690684	30.9197651663405	0.0510030887690684	0.91468383990831	74.6685219579161	1464	IN	4	0	0.0510030887690684
#619CFF	#619CFF	0.0577301331977309	30.9197651663405	0.0577301331977309	0.955400453753355	37.4668564453274	649	PH	5	0	0.0577301331977309
#F564E3	#F564E3	0.0563442466412027	30.9197651663405	0.0563442466412027	0.915248567511317	493.181190850447	8753	US	6	0	0.0563442466412027
#F8766D	#F8766D	0.0576001161427692	31.0176125244618	0.0576001161427692	0.938923078604812	56.1025131230572	974	AU	1	0	0.0576001161427692
#B79F00	#B79F00	0.0586840080962731	31.0176125244618	0.0586840080962731	0.928327737426193	54.2240234809563	924	CA	2	0	0.0586840080962731
#00BA38	#00BA38	0.0667924380330884	31.0176125244618	0.0667924380330884	0.992023462072936	102.259222628658	1531	GB	3	0	0.0667924380330884
#00BFC4	#00BFC4	0.0513342963333785	31.0176125244618	0.0513342963333785	0.920623680299184	75.1534098320661	1464	IN	4	0	0.0513342963333785
#619CFF	#619CFF	0.0580737531799794	31.0176125244618	0.0580737531799794	0.961087166545692	37.6898658138066	649	PH	5	0	0.0580737531799794
#F564E3	#F564E3	0.0561388352768467	31.0176125244618	0.0561388352768467	0.911911892195121	491.383225178239	8753	US	6	0	0.0561388352768467
#F8766D	#F8766D	0.0572763930809034	31.1154598825832	0.0572763930809034	0.933646161226572	55.7872068607999	974	AU	1	0	0.0572763930809034
#B79F00	#B79F00	0.0584715165448518	31.1154598825832	0.0584715165448518	0.924966313972814	54.0276812874431	924	CA	2	0	0.0584715165448518
#00BA38	#00BA38	0.0669603003797969	31.1154598825832	0.0669603003797969	0.994516609369804	102.516219881469	1531	GB	3	0	0.0669603003797969
#00BFC4	#00BFC4	0.0516600952060585	31.1154598825832	0.0516600952060585	0.926466521803353	75.6303793816696	1464	IN	4	0	0.0516600952060585
#619CFF	#619CFF	0.0583925658290588	31.1154598825832	0.0583925658290588	0.966363332262296	37.8967752230592	649	PH	5	0	0.0583925658290588
#F564E3	#F564E3	0.0559267136914576	31.1154598825832	0.0559267136914576	0.908466216926767	489.526524941328	8753	US	6	0	0.0559267136914576
#F8766D	#F8766D	0.0569392164839971	31.2133072407045	0.0569392164839971	0.92814994160757	55.4587968554132	974	AU	1	0	0.0569392164839971
#B79F00	#B79F00	0.05825413762013	31.2133072407045	0.05825413762013	0.921527576710355	53.8268231610002	924	CA	2	0	0.05825413762013
#00BA38	#00BA38	0.0670976055279782	31.2133072407045	0.0670976055279782	0.996555911010384	102.726434063335	1531	GB	3	0	0.0670976055279782
#00BFC4	#00BFC4	0.0519795231915656	31.2133072407045	0.0519795231915656	0.932195108510733	76.0980219524521	1464	IN	4	0	0.0519795231915656
#619CFF	#619CFF	0.058681143760815	31.2133072407045	0.058681143760815	0.971139130821408	38.0840623007689	649	PH	5	0	0.058681143760815
#F564E3	#F564E3	0.0557082127789681	31.2133072407045	0.0557082127789681	0.904916916703989	487.613986454308	8753	US	6	0	0.0557082127789681
#F8766D	#F8766D	0.0565919446896647	31.3111545988258	0.0565919446896647	0.92248916305221	55.1205541277334	974	AU	1	0	0.0565919446896647
#B79F00	#B79F00	0.0580325968648466	31.3111545988258	0.0580325968648466	0.91802300306633	53.6221195031182	924	CA	2	0	0.0580325968648466
#00BA38	#00BA38	0.0672052217835098	31.3111545988258	0.0672052217835098	0.998154263361813	102.891194550554	1531	GB	3	0	0.0672052217835098
#00BFC4	#00BFC4	0.0522916248168183	31.3111545988258	0.0522916248168183	0.937792305071129	76.554938731822	1464	IN	4	0	0.0522916248168183
#619CFF	#619CFF	0.058938756585513	31.3111545988258	0.058938756585513	0.975402474693596	38.251253023998	649	PH	5	0	0.058938756585513
#F564E3	#F564E3	0.0554831875499175	31.3111545988258	0.0554831875499175	0.901261636336962	485.644340624428	8753	US	6	0	0.0554831875499175
#F8766D	#F8766D	0.0562360738138803	31.4090019569472	0.0562360738138803	0.916688213320631	54.7739358947194	974	AU	1	0	0.0562360738138803
#B79F00	#B79F00	0.0578069984731355	31.4090019569472	0.0578069984731355	0.914454241297355	53.4136665891772	924	CA	2	0	0.0578069984731355
#00BA38	#00BA38	0.0672810673092567	31.4090019569472	0.0672810673092567	0.999280746287873	103.007314050472	1531	GB	3	0	0.0672810673092567
#00BFC4	#00BFC4	0.0525948577802602	31.4090019569472	0.0525948577802602	0.943230452016379	76.998871790301	1464	IN	4	0	0.0525948577802602
#619CFF	#619CFF	0.0591685975670646	31.4090019569472	0.0591685975670646	0.979206210557385	38.4004198210249	649	PH	5	0	0.0591685975670646
#F564E3	#F564E3	0.0552506044304539	31.4090019569472	0.0552506044304539	0.897483586587324	483.608540579763	8753	US	6	0	0.0552506044304539
#F8766D	#F8766D	0.0558732515446211	31.5068493150685	0.0558732515446211	0.910773950905	54.420547004461	974	AU	1	0	0.0558732515446211
#B79F00	#B79F00	0.0575774760986123	31.5068493150685	0.0575774760986123	0.910823405682306	53.2015879151178	924	CA	2	0	0.0575774760986123
#00BA38	#00BA38	0.0673231285271809	31.5068493150685	0.0673231285271809	0.999905453459117	103.071709775114	1531	GB	3	0	0.0673231285271809
#00BFC4	#00BFC4	0.0528862737797975	31.5068493150685	0.0528862737797975	0.948456674817794	77.4255048136236	1464	IN	4	0	0.0528862737797975
#619CFF	#619CFF	0.0593702565368492	31.5068493150685	0.0593702565368492	0.982543550358348	38.5312964924152	649	PH	5	0	0.0593702565368492
#F564E3	#F564E3	0.0550087499216848	31.5068493150685	0.0550087499216848	0.893554933603343	481.491588064507	8753	US	6	0	0.0550087499216848
#F8766D	#F8766D	0.0555052688350284	31.6046966731898	0.0555052688350284	0.904775569622092	54.0621318453177	974	AU	1	0	0.0555052688350284
#B79F00	#B79F00	0.0573441871732041	31.6046966731898	0.0573441871732041	0.907132986651358	52.9860289480406	924	CA	2	0	0.0573441871732041
#00BA38	#00BA38	0.0673294942979662	31.6046966731898	0.0673294942979662	1	103.081455770186	1531	GB	3	0	0.0673294942979662
#00BFC4	#00BFC4	0.0531669596701457	31.6046966731898	0.0531669596701457	0.953490465009486	77.8364289570933	1464	IN	4	0	0.0531669596701457
#619CFF	#619CFF	0.0595434493238921	31.6046966731898	0.0595434493238921	0.985409791230525	38.643698611206	649	PH	5	0	0.0595434493238921
#F564E3	#F564E3	0.0547572247825883	31.6046966731898	0.0547572247825883	0.889469192166119	479.289988521995	8753	US	6	0	0.0547572247825883
#F8766D	#F8766D	0.0551341173123732	31.7025440313112	0.0551341173123732	0.898725534420487	53.7006302622515	974	AU	1	0	0.0551341173123732
#B79F00	#B79F00	0.0571065899565013	31.7025440313112	0.0571065899565013	0.903374414362999	52.7664891198072	924	CA	2	0	0.0571065899565013
#00BA38	#00BA38	0.0672956736878467	31.7025440313112	0.0672956736878467	0.999497685071422	103.029676416093	1531	GB	3	0	0.0672956736878467
#00BFC4	#00BFC4	0.0534361439996513	31.7025440313112	0.0534361439996513	0.958317987461512	78.2305148154895	1464	IN	4	0	0.0534361439996513
#619CFF	#619CFF	0.0596855117096406	31.7025440313112	0.0596855117096406	0.987760841891373	38.7358970995567	649	PH	5	0	0.0596855117096406
#F564E3	#F564E3	0.0544949425027167	31.7025440313112	0.0544949425027167	0.885208713142151	476.994231726279	8753	US	6	0	0.0544949425027167
#F8766D	#F8766D	0.0547632775167926	31.8003913894325	0.0547632775167926	0.89268058059309	53.339432301356	974	AU	1	0	0.0547632775167926
#B79F00	#B79F00	0.0568654667595317	31.8003913894325	0.0568654667595317	0.899560064267544	52.5436912858073	924	CA	2	0	0.0568654667595317
#00BA38	#00BA38	0.0672156539313206	31.8003913894325	0.0672156539313206	0.998309205084153	102.907166168852	1531	GB	3	0	0.0672156539313206
#00BFC4	#00BFC4	0.0536931070390128	31.8003913894325	0.0536931070390128	0.962926334626952	78.6067087051147	1464	IN	4	0	0.0536931070390128
#619CFF	#619CFF	0.0597929037016278	31.8003913894325	0.0597929037016278	0.989538117504486	38.8055945023565	649	PH	5	0	0.0597929037016278
#F564E3	#F564E3	0.0542210596647028	31.8003913894325	0.0542210596647028	0.880759796170124	474.596935245144	8753	US	6	0	0.0542210596647028
#F8766D	#F8766D	0.054395071857004	31.8982387475538	0.054395071857004	0.886678565062575	52.9807999887219	974	AU	1	0	0.054395071857004
#B79F00	#B79F00	0.056621133125831	31.8982387475538	0.056621133125831	0.895694927977289	52.3179270082678	924	CA	2	0	0.056621133125831
#00BA38	#00BA38	0.0670947886076486	31.8982387475538	0.0670947886076486	0.996514073174545	102.72212135831	1531	GB	3	0	0.0670947886076486
#00BFC4	#00BFC4	0.0539371830821161	31.8982387475538	0.0539371830821161	0.967303567804853	78.964036032218	1464	IN	4	0	0.0539371830821161
#619CFF	#619CFF	0.0598723734397224	31.8982387475538	0.0598723734397224	0.99085329589798	38.8571703623798	649	PH	5	0	0.0598723734397224
#F564E3	#F564E3	0.053935102360693	31.8982387475538	0.053935102360693	0.876114743152892	472.093950963145	8753	US	6	0	0.053935102360693
#F8766D	#F8766D	0.0540316588838664	31.9960861056751	0.0540316588838664	0.880754673751356	52.6268357528858	974	AU	1	0	0.0540316588838664
#B79F00	#B79F00	0.0563736458941153	31.9960861056751	0.0563736458941153	0.891779904629129	52.0892488061625	924	CA	2	0	0.0563736458941153
#00BA38	#00BA38	0.0669323657668889	31.9960861056751	0.0669323657668889	0.994101715225726	102.473451989107	1531	GB	3	0	0.0669323657668889
#00BFC4	#00BFC4	0.0541645505321514	31.9960861056751	0.0541645505321514	0.971381150894184	79.2969019790696	1464	IN	4	0	0.0541645505321514
#619CFF	#619CFF	0.0599245289313239	31.9960861056751	0.0599245289313239	0.991716439244128	38.8910192764292	649	PH	5	0	0.0599245289313239
#F564E3	#F564E3	0.0536370651373502	31.9960861056751	0.0536370651373502	0.871273465507163	469.485231147227	8753	US	6	0	0.0536370651373502
#F8766D	#F8766D	0.0536751616730797	32.0939334637965	0.0536751616730797	0.874943514311395	52.2796074695796	974	AU	1	0	0.0536751616730797
#B79F00	#B79F00	0.056123006443077	32.0939334637965	0.056123006443077	0.887815016032727	51.8576579534032	924	CA	2	0	0.056123006443077
#00BA38	#00BA38	0.0667279825908778	32.0939334637965	0.0667279825908778	0.991066148448608	102.160541346634	1531	GB	3	0	0.0667279825908778
#00BFC4	#00BFC4	0.054376679803964	32.0939334637965	0.054376679803964	0.975185454154661	79.6074592330033	1464	IN	4	0	0.054376679803964
#619CFF	#619CFF	0.0599501204547181	32.0939334637965	0.0599501204547181	0.992139964216421	38.907628175112	649	PH	5	0	0.0599501204547181
#F564E3	#F564E3	0.0533274769206476	32.0939334637965	0.0533274769206476	0.866244555037212	466.775405486428	8753	US	6	0	0.0533274769206476
#F8766D	#F8766D	0.0533281234243661	32.1917808219178	0.0533281234243661	0.869286542716613	51.9415922153326	974	AU	1	0	0.0533281234243661
#B79F00	#B79F00	0.0558690182671294	32.1917808219178	0.0558690182671294	0.883797153648078	51.6229728788276	924	CA	2	0	0.0558690182671294
#00BA38	#00BA38	0.0664815534554775	32.1917808219178	0.0664815534554775	0.987406101125071	101.783258340336	1531	GB	3	0	0.0664815534554775
#00BFC4	#00BFC4	0.054574135145523	32.1917808219178	0.054574135145523	0.978726596747914	79.8965338530457	1464	IN	4	0	0.054574135145523
#619CFF	#619CFF	0.059949749035729	32.1917808219178	0.059949749035729	0.992133817446076	38.9073871241881	649	PH	5	0	0.059949749035729
#F564E3	#F564E3	0.0530071809753548	32.1917808219178	0.0530071809753548	0.861041709625581	463.97185507728	8753	US	6	0	0.0530071809753548
#F8766D	#F8766D	0.0529954825487669	32.2896281800391	0.0529954825487669	0.863864258598066	51.617600002499	974	AU	1	0	0.0529954825487669
#B79F00	#B79F00	0.0556107257400519	32.2896281800391	0.0556107257400519	0.879711200335848	51.384310583808	924	CA	2	0	0.0556107257400519
#00BA38	#00BA38	0.0661924626912182	32.2896281800391	0.0661924626912182	0.983112429127776	101.340660380255	1531	GB	3	0	0.0661924626912182
#00BFC4	#00BFC4	0.0547566539832327	32.2896281800391	0.0547566539832327	0.981999869707671	80.1637414314527	1464	IN	4	0	0.0547566539832327
#619CFF	#619CFF	0.0599182760467957	32.2896281800391	0.0599182760467957	0.991612957606643	38.8869611543704	649	PH	5	0	0.0599182760467957
#F564E3	#F564E3	0.0526774630917868	32.2896281800391	0.0526774630917868	0.855685815481853	461.08583444241	8753	US	6	0	0.0526774630917868
#F8766D	#F8766D	0.0526766328567704	32.3874755381605	0.0526766328567704	0.858666780633274	51.3070404024944	974	AU	1	0	0.0526766328567704
#B79F00	#B79F00	0.0553485201340822	32.3874755381605	0.0553485201340822	0.875563345667656	51.142032603892	924	CA	2	0	0.0553485201340822
#00BA38	#00BA38	0.0658536595143713	32.3874755381605	0.0658536595143713	0.978080411876204	100.821952716502	1531	GB	3	0	0.0658536595143713
#00BFC4	#00BFC4	0.0549240465235225	32.3874755381605	0.0549240465235225	0.985001869296707	80.408804110437	1464	IN	4	0	0.0549240465235225
#619CFF	#619CFF	0.0598647599130616	32.3874755381605	0.0598647599130616	0.990727296416886	38.8522291835769	649	PH	5	0	0.0598647599130616
#F564E3	#F564E3	0.0523419877878244	32.3874755381605	0.0523419877878244	0.850236398554827	458.149419106827	8753	US	6	0	0.0523419877878244
#F8766D	#F8766D	0.0523728532678923	32.4853228962818	0.0523728532678923	0.8537149561248	51.0111590829271	974	AU	1	0	0.0523728532678923
#B79F00	#B79F00	0.0550819455198763	32.4853228962818	0.0550819455198763	0.871346377255153	50.8957176603657	924	CA	2	0	0.0550819455198763
#00BA38	#00BA38	0.065475508902512	32.4853228962818	0.065475508902512	0.972463993458062	100.243004129746	1531	GB	3	0	0.065475508902512
#00BFC4	#00BFC4	0.0550747265511085	32.4853228962818	0.0550747265511085	0.987704148502852	80.6293996708228	1464	IN	4	0	0.0550747265511085
#619CFF	#619CFF	0.0597907770275018	32.4853228962818	0.0597907770275018	0.989502922272596	38.8042142908487	649	PH	5	0	0.0597907770275018
#F564E3	#F564E3	0.0520031731235412	32.4853228962818	0.0520031731235412	0.844732737495843	455.183774350356	8753	US	6	0	0.0520031731235412
#F8766D	#F8766D	0.0520851711438607	32.5831702544031	0.0520851711438607	0.8490255318034	50.7309566941203	974	AU	1	0	0.0520851711438607
#B79F00	#B79F00	0.0548104619449709	32.5831702544031	0.0548104619449709	0.867051753540514	50.6448668371531	924	CA	2	0	0.0548104619449709
#00BA38	#00BA38	0.0650595706357806	32.5831702544031	0.0650595706357806	0.966286340245777	99.6062026433801	1531	GB	3	0	0.0650595706357806
#00BFC4	#00BFC4	0.0552072563001258	32.5831702544031	0.0552072563001258	0.990080922589656	80.8234232233843	1464	IN	4	0	0.0552072563001258
#619CFF	#619CFF	0.0596980051098881	32.5831702544031	0.0596980051098881	0.987967600469679	38.7440053163174	649	PH	5	0	0.0596980051098881
#F564E3	#F564E3	0.0516633796413437	32.5831702544031	0.0516633796413437	0.839213176646777	452.209562000682	8753	US	6	0	0.0516633796413437
